Facility,State,County / Name of Facility,"Confirmed Cases 
(Staff)",Confirmed Cases (Residents),"Confirmed Deaths
(Staff)","Confirmed Deaths
(Residents)",Staff Recovered,Residents Recovered,"Date 
(last updated)",Source(s),Additional Notes,Coder
Prison,Texas,LeBlanc,5,34,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lewis,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lindsay,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lockhart,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lopez,3,4,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Luther,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lychner,2,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Lynaugh,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Marlin,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,McConnell,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Michael,16,37,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Middleton,4,42,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Montford,0,9,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Moore B.,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Moore C.,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Mountain View,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Murray,19,72,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Neal,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Ney,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Pack,3,0,,1,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Plane,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Polunsky,3,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
Prison,Texas,Powledge,0,0,,0,,,5/2/20,https://www.tdcj.texas.gov/covid-19/index.html,"(4/30/20) Total offender positive is 1118, employee total 394,  16 resident fatalities, assigned 4 fatalities to facilities as indicated on main Covid-19 update page  (4/28/20) total offender positive is 950, resident deaths at 12 - not all attributable to facility, spillover in statewide  (4/26/20) Total offender positive is 806, ""positive tests"" total is 740, staff ""positive tests"" is 294, recovered numbers are on main COVID page  (4/23/20) staff recovery number listed on main covid page (https://www.tdcj.texas.gov/covid-19/index.html)  (4/23/20) tracker reports 7 resident deaths, but facility unclear for one, so counted it in the state-wide column; tracker also reports 693 ""positive tests,"" and 594 ""total offender positive,"" neither of which matches the total of the positive tests column  (4/23/20)  article reports locations of two additional resident deaths, staff death (https://www.kwtx.com/content/news/Texas-prison-correctional-officer-with-COVID-19-dies-569859801.html)  (4/22/20) 1 staff died at Clements, 2 residents died at Wynne and Telford ( https://www.kbtx.com/content/news/Second-Texas-prison-correctional-officer-with-COVID-19-dies-569860551.html ) ----- (4/17/20) article reports second resident fatality at Telford (https://www.easttexasmatters.com/news/second-east-texas-inmate-dies-from-coronavirus-13-more-employees-test-positive/)",KP
